X,Y,OBJECTID,LATITUDE,LONGITUDE,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,GIS_LAST_MOD_DTTM,GIS_ID,REGION_NAME
-77.0232414501136,38.894858983755,28143124,38.894851,-77.02324,8th & D St NW,classic,248,active,2022/04/05 10:36:06+00,2,0,11,1,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0159727827808,38.9176333133125,28143125,38.917622,-77.01597,3rd & Elm St NW,classic,249,active,2022/04/05 12:55:11+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0047531108868,38.9181658000392,28143126,38.918155,-77.004746,Rhode Island Ave & V St NE,classic,250,active,2022/04/05 04:08:07+00,8,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0139153097856,38.8922840731312,28143127,38.892275,-77.013917,Constitution Ave & 2nd St NW/DOL,classic,251,active,2022/04/05 10:49:59+00,4,0,21,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,27,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0137759634374,38.8869871639939,28143128,38.886978,-77.013769,Washington & Independence Ave SW/HHS,classic,252,active,2022/04/05 11:46:31+00,17,0,14,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,31,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0257632196505,38.8873184449594,28143129,38.887312,-77.025762,Independence Ave & L'Enfant Plaza SW/DOE,classic,253,active,2022/04/05 09:07:38+00,0,0,14,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9971998531366,38.9275074939582,28143130,38.927497,-76.997194,Hamlin & 7th St NE,classic,254,active,2022/04/05 09:58:34+00,7,0,7,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0866026709251,38.8624890436952,28143131,38.862478,-77.086599,Columbia Pike & S Walter Reed Dr,classic,255,active,2022/04/05 06:40:32+00,7,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,12,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.111526955258,38.8563241471585,28143132,38.856319,-77.11153,Arlington Mill Cmty Center / Columbia Pike & S Dinwiddie St,classic,256,active,2022/04/05 11:30:51+00,4,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.1079097156422,38.8718310420981,28143133,38.871822,-77.107906,Pershing Dr & N George Mason Dr,classic,257,active,2022/04/05 04:08:07+00,7,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0230863185261,38.9854103725016,28143134,38.985404,-77.023082,Fenton St & New York Ave ,classic,258,active,2022/04/05 11:58:09+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0974225751283,38.9811111883525,28143135,38.981103,-77.097426,Bethesda Ave & Arlington Rd,classic,259,active,2022/04/05 04:08:07+00,17,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0922094342724,38.9838449060402,28143136,38.983838,-77.09221,Montgomery Ave & Waverly St ,classic,260,active,2022/04/05 11:23:42+00,9,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1926731377633,39.0963241320694,28143137,39.096312,-77.192672,Fallsgrove Blvd & Fallsgrove Dr,classic,261,active,2022/04/05 04:08:09+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.2025035281608,39.0937943155045,28143138,39.093783,-77.202501,Traville Gateway Dr & Gudelsky Dr,classic,262,active,2022/04/05 04:13:06+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.096544000692,38.9885707218534,28143139,38.988562,-77.096539,Norfolk Ave & Fairmont St,classic,263,active,2022/04/05 10:09:08+00,9,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1512969781403,39.0841339739182,28143140,39.084125,-77.151291,E Montgomery Ave & Maryland Ave,classic,264,active,2022/04/05 12:37:56+00,7,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0980343369186,38.9895513772475,28143141,38.98954,-77.098029,Cordell & Norfolk Ave,classic,265,active,2022/04/05 04:53:20+00,11,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1452160598871,39.0947801385674,28143142,39.094772,-77.145213,Frederick Ave & Horners Ln,classic,266,active,2022/04/05 04:53:20+00,5,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,9,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0113358910121,38.9812863386586,28143143,38.98128,-77.011336,Philadelphia & Maple Ave,classic,267,active,2022/04/05 08:43:04+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0063156136688,38.9836378624587,28143144,38.983627,-77.006311,Maple & Ritchie Ave,classic,268,active,2022/04/05 07:28:31+00,5,0,14,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0291268210315,38.9952639991028,28143145,38.995256,-77.029124,Silver Spring Metro / Colesville Rd & Wayne Ave,classic,269,active,2022/04/05 13:09:11+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0953714651254,38.9835360909159,28143146,38.983525,-77.095367,Montgomery & East Ln,classic,270,active,2022/04/05 07:18:31+00,9,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0859964034746,38.9617704442885,28143147,38.961763,-77.085998,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,classic,271,active,2022/04/05 07:54:25+00,18,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0318871674976,38.9210802440205,28143148,38.921074,-77.031887,14th & Belmont St NW,classic,272,active,2022/04/05 10:57:24+00,13,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0023993070789,38.8750158010488,28143149,38.87501,-77.0024,3rd & Tingey St SE,classic,273,active,2022/04/05 13:06:13+00,7,0,11,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0256713873001,38.9203971420929,28143150,38.920387,-77.025672,10th & Florida Ave NW,classic,274,active,2022/04/05 12:30:08+00,11,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9944705517435,38.8767453074289,28143151,38.876737,-76.994468,Potomac Ave & 8th St SE,classic,275,active,2022/04/05 12:56:31+00,0,0,15,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.1880109743653,39.0993854212064,28143152,39.099376,-77.188014,Fallsgrove Dr & W Montgomery Ave,classic,277,active,2022/04/05 04:53:22+00,10,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.1491693402255,39.0836772934049,28143153,39.083673,-77.149162,Monroe St & Monroe Pl,classic,278,active,2022/04/05 12:41:25+00,11,0,4,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.157417418536,39.1235178378372,28143154,39.123513,-77.15741,Needwood Rd & Eagles Head Ct,classic,279,active,2022/04/05 04:53:21+00,13,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0293556291835,38.9902553831062,28143155,38.990249,-77.02935,East West Hwy & Blair Mill Rd,classic,280,active,2022/04/05 11:10:12+00,13,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0919883614544,38.9824668222766,28143156,38.982456,-77.091991,47th & Elm St,classic,282,active,2022/04/05 04:53:20+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0445679361956,39.0253914522364,28143157,39.025387,-77.044563,Dennis Ave & Amherst Ave,classic,283,active,2022/04/05 04:13:06+00,12,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1590551057309,39.0956719748197,28143158,39.095661,-77.159048,Montgomery College / W Campus Dr & Mannakee St,classic,284,active,2022/04/05 04:53:23+00,19,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,21,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0238610817091,38.9897341572143,28143159,38.989724,-77.023854,Fenton St & Gist Ave,classic,285,active,2022/04/05 08:27:05+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0112079483746,38.9750076175487,28143160,38.975,-77.01121,Carroll & Westmoreland Ave,classic,286,active,2022/04/05 06:49:44+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0064766801724,38.977944657977,28143161,38.977933,-77.006472,Carroll & Ethan Allen Ave,classic,287,active,2022/04/05 08:18:53+00,15,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1001044635642,38.9923872093137,28143162,38.992375,-77.100104,Battery Ln & Trolley Trail,classic,288,active,2022/04/05 10:23:18+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1002405348773,38.9906485089211,28143163,38.990639,-77.100239,Norfolk & Rugby Ave,classic,289,active,2022/04/05 10:21:56+00,10,0,1,1,0,Yes,No,No,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0945896319286,38.9771048519798,28143164,38.977093,-77.094589,Offutt Ln & Chevy Chase Dr,classic,290,active,2022/04/05 06:44:54+00,9,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1413762389982,39.0763364016162,28143165,39.076331,-77.141378,Fleet St & Ritchie Pkwy,classic,293,active,2022/04/05 04:53:21+00,4,0,9,0,2,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.1770933341984,39.1022219365466,28143166,39.102212,-77.177091,Piccard & W Gude Dr,classic,294,active,2022/04/05 09:03:16+00,6,0,13,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0303730086023,38.9940385675355,28143167,38.994035,-77.030371,Silver Spring Transit Center - Top Level,classic,295,active,2022/04/05 08:18:44+00,6,0,9,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0315528107399,38.9993981294392,28143168,38.999388,-77.031555,Georgia Ave & Spring St,classic,296,active,2022/04/05 04:53:24+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0256066576798,38.9970394366543,28143169,38.997033,-77.025608,Fenton St & Ellsworth Dr ,classic,297,active,2022/04/05 04:13:06+00,12,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1714932105212,39.1146973121039,28143170,39.114688,-77.171487,King Farm Blvd & Pleasant Dr,classic,298,active,2022/04/05 04:53:21+00,15,0,3,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,18,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.1826749704153,39.1103205549823,28143171,39.110314,-77.182669,King Farm Blvd & Piccard Dr,classic,299,active,2022/04/05 04:53:25+00,5,0,7,0,3,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0500512035051,38.9235871982823,28143172,38.923583,-77.050046,Calvert St & Woodley Pl NW,classic,301,active,2022/04/05 13:01:19+00,17,0,2,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0153594195256,38.9073368628773,28143173,38.907333,-77.01536,New Jersey Ave & N St NW/Dunbar HS,classic,302,active,2022/04/05 12:07:24+00,11,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9318605064336,38.8985438635143,28143174,38.898536,-76.931862,Nannie Helen Burroughs Ave & 49th St NE,classic,303,active,2022/04/05 10:53:09+00,3,0,8,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9330962071975,38.9084807955049,28143175,38.908473,-76.933099,Deanwood Rec Center,classic,304,active,2022/04/05 12:10:41+00,10,0,5,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0302316040331,38.8784441116416,28143176,38.878433,-77.03023,Hains Point/Buckeye & Ohio Dr SW,classic,305,active,2022/04/05 06:51:16+00,1,0,16,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0892322957314,38.8737655987281,28143177,38.873755,-77.089233,Arlington Blvd & Fillmore St,classic,306,active,2022/04/05 12:12:02+00,3,0,8,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0542832753977,38.8627607784955,28143178,38.862753,-77.05428,Eads St & 12th St S,classic,307,active,2022/04/05 08:48:13+00,5,0,12,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,17,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.1096502698995,38.9996392593226,28143179,38.999634,-77.109647,Old Georgetown Rd & Southwick St,classic,308,active,2022/04/05 11:22:58+00,15,0,3,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.088660961251,38.9611558924745,28143180,38.96115,-77.088659,Friendship Blvd & Willard Ave,classic,309,active,2022/04/05 13:05:18+00,17,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.0089135418544,38.8997074561938,28143181,38.899703,-77.008911,North Capitol St & G Pl NE,classic,310,active,2022/04/05 09:47:05+00,13,0,6,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0934836893771,38.8378546568809,28143182,38.837846,-77.093478,31st St & S Woodrow St,classic,311,active,2022/04/04 22:02:18+00,8,0,3,2,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0821098712049,38.8732303195814,28143183,38.873219,-77.082104,Washington Blvd & Walter Reed Dr ,classic,312,active,2022/04/05 09:02:55+00,6,0,9,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0955992356069,38.8694275148623,28143184,38.869418,-77.095596,TJ Cmty Ctr / 2nd St & S Old Glebe Rd,classic,313,active,2022/04/05 04:58:48+00,11,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0619790333855,38.9411476827106,28143185,38.941139,-77.061977,Connecticut Ave & Tilden St NW,classic,314,active,2022/04/05 07:46:36+00,13,0,0,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.1964488648481,39.1031008884906,28143186,39.103091,-77.196442,Medical Center Dr & Key West Ave,classic,315,active,2022/04/05 04:58:48+00,14,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.1966418727454,39.0976417150455,28143187,39.097636,-77.196636,Shady Grove Hospital,classic,316,active,2022/04/05 04:13:06+00,14,0,5,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0238982997208,38.9974541749228,28143188,38.997445,-77.023894,Veterans Pl & Pershing Dr ,classic,317,active,2022/04/05 08:26:00+00,10,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",44,2022/04/05 13:12:45+00,,"Montgomery County, MD (South)"
-77.1458095054079,39.0854020573601,28143189,39.085394,-77.145803,Rockville Metro East,classic,318,active,2022/04/05 04:58:48+00,12,0,1,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,13,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
-77.0121069504216,38.9003647791389,28143190,38.900358,-77.012108,1st & H St NW,classic,319,active,2022/04/05 13:00:17+00,12,0,2,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.00272493999,38.9523793942396,28143191,38.952369,-77.002721,Fort Totten Metro,classic,320,active,2022/04/05 10:06:22+00,16,0,1,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0168627610444,38.9752231363529,28143192,38.975219,-77.016855,Takoma Metro,classic,321,active,2022/04/05 12:03:09+00,16,0,3,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-76.9958739936577,38.9206881559848,28143193,38.920682,-76.995876,Rhode Island Ave Metro,classic,322,active,2022/04/05 11:21:42+00,18,0,1,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",42,2022/04/05 13:12:45+00,,"Washington, DC"
-77.0761333000409,38.866478060886,28143194,38.866471,-77.076131,Rolfe St & 9th St S,classic,323,active,2022/04/05 04:58:49+00,7,0,4,1,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,11,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.0886610613915,38.8406600501322,28143195,38.840654,-77.088659,S Randolph St & Campbell Ave,classic,324,active,2022/04/05 04:58:49+00,2,0,12,0,1,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,15,"CREDITCARD,KEY",41,2022/04/05 13:12:45+00,,"Arlington, VA"
-77.1660935813504,39.1197765714421,28143196,39.119765,-77.166093,Shady Grove Metro West,classic,325,active,2022/04/05 04:58:51+00,19,0,0,0,0,Yes,Yes,Yes,Yes,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,No,No,19,"CREDITCARD,KEY",43,2022/04/05 13:12:45+00,,"Montgomery County, MD (North)"
